connectionpool.py: 2021-06-26 13:41:42,899 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:05,598 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:05,610 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:05,806 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:05,816 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:06,009 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:06,016 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:06,203 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:06,214 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:06,400 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:06,412 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:06,604 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:06,609 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:06,794 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:06,807 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:06,994 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:07,005 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:07,177 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:07,186 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:07,366 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:07,376 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:07,570 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:07,583 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:07,768 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:07,779 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:07,957 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:07,967 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:08,160 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:08,173 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:08,355 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:08,365 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:08,554 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:08,564 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:08,753 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:08,763 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:08,946 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:08,948 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:09,140 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:09,152 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:09,369 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:09,379 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:09,566 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:09,574 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:09,772 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:09,783 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:09,973 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:09,983 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:10,152 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:10,162 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:10,359 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:10,365 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:10,544 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:10,550 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:10,742 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:10,752 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:10,944 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:10,955 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:11,131 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:11,135 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:11,328 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:11,337 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:11,536 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:11,551 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:11,785 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:11,791 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:11,976 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:11,986 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:12,161 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:12,175 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:12,353 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:12,356 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:12,542 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:12,547 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:12,721 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:12,730 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:12,920 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:12,930 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:13,114 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:13,125 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:13,315 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:13,325 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:13,499 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:13,511 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:13,695 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:13,706 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:13,892 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:13,902 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:14,097 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:14,109 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:14,288 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:14,298 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:14,485 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:14,495 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:14,677 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:14,687 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:14,877 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:14,887 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:15,072 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:15,082 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:15,267 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:15,278 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:15,462 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:15,473 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:15,658 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:15,669 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:15,880 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:15,889 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:16,057 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:16,069 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:16,260 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:16,271 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:16,462 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:16,473 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:16,666 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:16,677 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:16,879 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:16,889 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:17,074 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:17,084 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:17,281 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:17,291 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:17,475 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:17,488 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:17,677 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:17,686 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:17,862 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
connectionpool.py: 2021-06-26 13:49:17,872 : urllib3.connectionpool : DEBUG : Starting new HTTPS connection (1): api.telegram.org:443
connectionpool.py: 2021-06-26 13:49:18,057 : urllib3.connectionpool : DEBUG : https://api.telegram.org:443 "GET /bot1818081328:AAFAPDBGdpbhEN5qEgeI6uzaTZFxmaRxyGs/getUpdates HTTP/1.1" 200 3476
